10,-21.0,9.409931182861328,-21.0, 0.26165080520186845, 0.9091562615825302,  1178, 19180
20,-21.0,9.862807273864746,-20.01, 0.6912865613655074, 0.8265651079747222,  1331, 38512
30,-21.0,13.003960609436035,-20.01, 2.437711903477324, 0.7514768435208588,  1097, 57610
40,-18.0,21.900768280029297,-19.98, 3.749851281850717, 0.6797938283326578,  1503, 77114
50,-20.0,18.057743072509766,-20.99, 4.377928352318791, 0.6180388156137953,  1283, 96398
60,-18.0,17.560497283935547,-19.98, 4.642990410201541, 0.5618938591163328,  1415, 115814
70,-19.0,21.42669105529785,-19.0, 5.127930151649041, 0.5082950737585841,  1616, 135431
80,-20.0,21.984100341796875,-20.0, 6.013489939054985, 0.46211964903917074,  1405, 154837
90,-19.0,24.432374954223633,-17.02, 5.697161262892765, 0.4180382776616619,  1674, 174512
100,-19.0,20.475399017333984,-20.98, 4.736997421488409, 0.37816180712868996,  1773, 194286

110,-19.0,8.501026153564453,-19.3, 0.2900831721405067, 0.3543053533848483,  1312, 13745
120,-18.0,13.362197875976562,-19.35, 0.5255321419897546, 0.32864265128599696,  1756, 28409
130,-20.0,12.147991180419922,-19.166666666666668, 0.6913061713249148, 0.3033145315372582,  1769, 44984
140,-14.0,14.981523513793945,-18.775, 0.8059511487873459, 0.2743815040481898,  2369, 64686
150,-19.0,13.306977272033691,-18.66, 1.0551284015488582, 0.2507092085103961,  1731, 82509
160,-19.0,12.528054237365723,-18.633333333333333, 1.2316484987002358, 0.2290792429684691,  1788, 100882
170,-18.0,14.122307777404785,-18.52857142857143, 1.3054701888021867, 0.20722748400265262,  1967, 120070
180,-19.0,16.052248001098633,-18.5, 1.4646514771025796, 0.18934890919900021,  2086, 138715
190,-19.0,13.74653434753418,-18.4, 1.5359506979197046, 0.16957841978827493,  1922, 160267
200,-15.0,14.359282493591309,-18.26, 1.6300475188940236, 0.1534024157688821,  1973, 180409
210,-20.0,13.380767822265625,-18.1, 1.6727511822682009, 0.13807558583895513,  1805, 201083
220,-17.0,14.59826374053955,-17.88, 1.6618940373945044, 0.1242800989098765,  2239, 222839
230,-17.0,11.949630737304688,-17.59, 1.7817080870951654, 0.11019338598389174,  1882, 246863
240,-19.0,12.190069198608398,-17.63, 1.780305547333659, 0.09868776295209031,  1917, 268528
250,-19.0,12.814409255981445,-17.6, 1.7203072256002672, 0.08838347664452084,  2184, 290572
260,-13.0,15.533951759338379,-17.3, 1.836360923182647, 0.07836551983717477,  2743, 314450
270,-15.0,14.508377075195312,-17.16, 1.784681674095953, 0.06983222438783,  2530, 337870
280,-17.0,14.878069877624512,-17.03, 1.864356795828393, 0.062228127537270826,  2350, 360441
290,-18.0,13.231691360473633,-16.92, 1.8080593914759444, 0.05489891379418004,  2129, 385735
300,-15.0,15.280197143554688,-16.98, 1.7377854535368835, 0.049911691230058335,  2940, 410095
310,-20.0,11.706381797790527,-16.9, 1.820592757505737, 0.049911691230058335,  1889, 432822
320,-12.0,16.860973358154297,-16.79, 1.703064947616709, 0.049911691230058335,  3007, 457906
330,-18.0,12.540242195129395,-16.84, 1.818651285009145, 0.049911691230058335,  2232, 481815
340,-14.0,15.291717529296875,-16.7, 1.7500875153083908, 0.049911691230058335,  2834, 507022
350,-18.0,12.560632705688477,-16.71, 1.6594523982908211, 0.049911691230058335,  2550, 531520
360,-19.0,11.523202896118164,-16.94, 1.7097565708673588, 0.049911691230058335,  2230, 553838
370,-19.0,10.305818557739258,-17.1, 1.6434824383632647, 0.049911691230058335,  2009, 575568
380,-19.0,10.30135440826416,-17.18, 1.618451843620504, 0.049911691230058335,  2060, 597956
390,-17.0,13.527922630310059,-17.21, 1.6780477634529611, 0.049911691230058335,  2698, 622674
400,-16.0,11.618145942687988,-17.11, 1.7697188005242541, 0.049911691230058335,  2095, 646534
410,-11.0,16.585140228271484,-17.09, 1.7640331657067019, 0.049911691230058335,  3056, 669188
420,-14.0,13.181598663330078,-17.25, 1.6858280375167765, 0.049911691230058335,  2414, 690282
430,-17.0,12.962878227233887,-17.46, 1.657378666792688, 0.049911691230058335,  2063, 710864
440,-16.0,11.843165397644043,-17.44, 1.69171139836421, 0.049911691230058335,  2174, 734447
450,-18.0,12.529657363891602,-17.35, 1.716574757133494, 0.049911691230058335,  2291, 757830
460,-14.0,15.693764686584473,-17.24, 1.7773089293672257, 0.049911691230058335,  2856, 781086
470,-19.0,13.153644561767578,-17.15, 1.7054415882942937, 0.049911691230058335,  2413, 804744
480,-16.0,12.590020179748535,-16.92, 1.7794311093730788, 0.049911691230058335,  2327, 828918
490,-17.0,13.088886260986328,-17.01, 1.840689318027062, 0.049911691230058335,  1932, 848983
500,-18.0,10.678400993347168,-17.08, 1.7773790278833759, 0.049911691230058335,  1936, 871132

510,-18.0,8.346488952636719,-19.2, 0.5009738534475058, 0.049911691230058335,  1672, 15892
520,-16.0,10.070269584655762,-18.45, 0.6950889592855977, 0.049911691230058335,  2011, 35413
530,-17.0,11.373541831970215,-18.433333333333334, 0.7780514417484646, 0.049911691230058335,  2019, 54390
540,-16.0,13.079203605651855,-17.95, 1.0132255127477825, 0.049911691230058335,  2142, 75831
550,-14.0,13.369487762451172,-17.54, 1.0969448643344444, 0.049911691230058335,  2494, 99742
560,-15.0,13.838805198669434,-17.266666666666666, 1.2406635230438559, 0.049911691230058335,  2429, 123374
570,-19.0,11.261521339416504,-17.114285714285714, 1.3548025664692989, 0.049911691230058335,  2044, 146246
580,-17.0,14.306818962097168,-16.975, 1.3650006413459779, 0.049911691230058335,  2405, 170009
590,-17.0,13.570798873901367,-16.91111111111111, 1.4107737029543768, 0.049911691230058335,  2359, 194031
600,-17.0,13.325569152832031,-16.96, 1.346811442271523, 0.049911691230058335,  2599, 216904
610,-18.0,13.252540588378906,-16.64, 1.409534000740731, 0.049911691230058335,  2581, 243326
620,-12.0,14.397697448730469,-16.49, 1.4788917812186961, 0.049911691230058335,  2324, 265482
630,-18.0,13.204146385192871,-16.4, 1.462975091241531, 0.049911691230058335,  2196, 287438
640,-13.0,15.751708984375,-16.46, 1.5624389933826324, 0.049911691230058335,  2807, 309447
650,-17.0,13.366425514221191,-16.46, 1.6464755174443702, 0.049911691230058335,  2459, 333065
660,-17.0,12.4075927734375,-16.51, 1.6272193970647046, 0.049911691230058335,  2155, 355812
670,-19.0,12.733013153076172,-16.63, 1.6051137479962405, 0.049911691230058335,  2084, 378378
680,-19.0,12.181941986083984,-16.66, 1.6801095619124164, 0.049911691230058335,  1969, 403619
690,-15.0,13.715478897094727,-16.62, 1.7222963726079021, 0.049911691230058335,  2322, 427151
700,-16.0,14.886919021606445,-16.5, 1.7408871384030447, 0.049911691230058335,  2414, 450255
710,-16.0,15.04104995727539,-16.5, 1.8347823429999877, 0.049911691230058335,  2405, 473577
720,-14.0,16.76412010192871,-16.4, 1.7797695302214298, 0.049911691230058335,  2865, 497992
730,-17.0,11.031246185302734,-16.19, 1.7442326666752792, 0.049911691230058335,  1891, 523094
740,-17.0,11.695467948913574,-16.11, 1.7989194584699313, 0.049911691230058335,  1892, 544336
750,-13.0,14.371277809143066,-16.2, 1.7245684124570986, 0.049911691230058335,  2864, 567955
760,-13.0,14.363750457763672,-16.24, 1.713194133946006, 0.049911691230058335,  2447, 591796
770,-13.0,17.535348892211914,-16.13, 1.8036502135295822, 0.049911691230058335,  2957, 614300
780,-16.0,16.514543533325195,-16.17, 1.7515776697251437, 0.049911691230058335,  2780, 639528
790,-18.0,11.995612144470215,-16.2, 1.7709468905485517, 0.049911691230058335,  1928, 663792
800,-19.0,14.15973949432373,-16.22, 1.78337736760787, 0.049911691230058335,  2573, 687726
810,-20.0,11.874724388122559,-16.28, 1.8361198322193042, 0.049911691230058335,  1850, 710877
820,-18.0,11.859383583068848,-16.34, 1.8681879612088381, 0.049911691230058335,  2013, 734520
830,-17.0,15.413280487060547,-16.47, 1.6697203080753142, 0.049911691230058335,  2312, 757436
840,-19.0,11.021468162536621,-16.53, 1.714505398064558, 0.049911691230058335,  1826, 779079
850,-18.0,11.235273361206055,-16.6, 1.6965253120242456, 0.049911691230058335,  2237, 801191
860,-18.0,12.872472763061523,-16.66, 1.6975587746519611, 0.049911691230058335,  2238, 824930
870,-17.0,12.620804786682129,-16.83, 1.5609056881124974, 0.049911691230058335,  2663, 848310
880,-18.0,11.708256721496582,-16.9, 1.5916352857385214, 0.049911691230058335,  2285, 871500
890,-15.0,14.184222221374512,-16.97, 1.6153596331010287, 0.049911691230058335,  2418, 895710
900,-11.0,16.93570899963379,-16.95, 1.6775587694850416, 0.049911691230058335,  2773, 919038
910,-15.0,14.38140869140625,-17.03, 1.7108410579078503, 0.049911691230058335,  2281, 939888
920,-19.0,13.24164867401123,-17.05, 1.6886878996326105, 0.049911691230058335,  2192, 964367
930,-16.0,13.690126419067383,-16.98, 1.7439588163777402, 0.049911691230058335,  2375, 987731
940,-18.0,13.301239967346191,-16.97, 1.7161329642599485, 0.049911691230058335,  2321, 1010711
950,-18.0,15.012406349182129,-16.85, 1.7021508467510158, 0.049911691230058335,  2592, 1034059
960,-20.0,12.231114387512207,-16.59, 1.7175777069705442, 0.049911691230058335,  2154, 1060808
970,-19.0,11.461480140686035,-16.48, 1.7535139943772218, 0.049911691230058335,  1874, 1084558
980,-18.0,12.381850242614746,-16.39, 1.772608351224789, 0.049911691230058335,  2371, 1109671
990,-13.0,16.273887634277344,-16.28, 1.8050243663020125, 0.049911691230058335,  2795, 1134858
1000,-20.0,12.35169792175293,-16.34, 1.8025555938296407, 0.049911691230058335,  2405, 1159180
1010,-16.0,13.347853660583496,-16.34, 1.7784633734433548, 0.049911691230058335,  2300, 1182221
1020,-18.0,12.560407638549805,-16.31, 1.8474757662901642, 0.049911691230058335,  2256, 1208250
1030,-17.0,14.673239707946777,-16.35, 1.8946648785480358, 0.049911691230058335,  2471, 1233623
1040,-19.0,11.905349731445312,-16.42, 1.799976871295761, 0.049911691230058335,  2155, 1257151
1050,-18.0,13.956259727478027,-16.5, 1.6985885355711168, 0.049911691230058335,  2578, 1281820
1060,-14.0,16.688068389892578,-16.7, 1.7266900454612728, 0.049911691230058335,  2573, 1303615
1070,-18.0,13.123824119567871,-16.63, 1.8080056851040487, 0.049911691230058335,  2397, 1327506
1080,-17.0,15.077718734741211,-16.6, 1.778089385247129, 0.049911691230058335,  2579, 1351709
1090,-19.0,13.452240943908691,-16.77, 1.75672451457018, 0.049911691230058335,  2207, 1373888
1100,-14.0,14.183280944824219,-16.83, 1.738622536675109, 0.049911691230058335,  2404, 1396641
1110,-18.0,13.85383415222168,-16.72, 1.7366459038380937, 0.049911691230058335,  2339, 1420594
1120,-13.0,15.740018844604492,-16.69, 1.7956367207622967, 0.049911691230058335,  2817, 1445989
1130,-14.0,17.317914962768555,-16.77, 1.6902255725187671, 0.049911691230058335,  3047, 1469673
1140,-15.0,16.171588897705078,-16.59, 1.750256965536185, 0.049911691230058335,  2766, 1495638
1150,-18.0,11.545438766479492,-16.7, 1.7026135469707124, 0.049911691230058335,  2045, 1517675
1160,-19.0,11.366768836975098,-16.69, 1.685623856294844, 0.049911691230058335,  2059, 1542398
1170,-17.0,11.229313850402832,-16.77, 1.6618139244291803, 0.049911691230058335,  2229, 1565207
1180,-18.0,12.135774612426758,-16.85, 1.647798413936406, 0.049911691230058335,  2190, 1589071
1190,-17.0,12.359676361083984,-16.77, 1.6382289263668863, 0.049911691230058335,  2468, 1612774
1200,-15.0,12.605802536010742,-16.64, 1.6961584359506436, 0.049911691230058335,  2408, 1636154
1210,-16.0,13.91769027709961,-16.46, 1.77463440467457, 0.049911691230058335,  2587, 1661436
1220,-17.0,13.67342472076416,-16.38, 1.829819516419422, 0.049911691230058335,  2530, 1687267
1230,-17.0,12.753984451293945,-16.42, 1.6586423948787807, 0.049911691230058335,  2114, 1707389
1240,-17.0,12.941634178161621,-16.4, 1.720017665478714, 0.049911691230058335,  2206, 1731112
1250,-18.0,13.75247859954834,-16.21, 1.7230883031883495, 0.049911691230058335,  2235, 1755400
1260,-16.0,17.090763092041016,-16.15, 1.8007795180981854, 0.049911691230058335,  2673, 1779168
1270,-15.0,14.006976127624512,-16.01, 1.6705451219363798, 0.049911691230058335,  2554, 1806407
1280,-12.0,13.572443962097168,-15.81, 1.71211029219553, 0.049911691230058335,  2564, 1831525
1290,-15.0,15.674418449401855,-15.66, 1.7603422174604428, 0.049911691230058335,  2658, 1856559
1300,-18.0,11.789240837097168,-15.68, 1.7426525853929065, 0.049911691230058335,  2100, 1881674
1310,-17.0,14.826154708862305,-15.86, 1.7122376500080831, 0.049911691230058335,  2498, 1907274
1320,-16.0,14.528522491455078,-16.04, 1.7646086771928704, 0.049911691230058335,  2468, 1929489
1330,-17.0,13.449359893798828,-15.93, 1.7791150355825618, 0.049911691230058335,  2205, 1952605
1340,-16.0,15.18396282196045,-15.92, 1.7930838867979582, 0.049911691230058335,  2461, 1977132
1350,-13.0,15.962075233459473,-15.91, 1.7758668573308947, 0.049911691230058335,  2946, 2000619
1360,-17.0,13.040384292602539,-15.88, 1.669983890818626, 0.049911691230058335,  2478, 2026661
1370,-17.0,13.685271263122559,-15.82, 1.7078489802309855, 0.049911691230058335,  2691, 2052081
1380,-18.0,12.09605884552002,-15.71, 1.8035929142581344, 0.049911691230058335,  2110, 2077362
1390,-17.0,12.120849609375,-15.82, 1.7426063016182982, 0.049911691230058335,  2011, 2099211
1400,-16.0,15.393792152404785,-15.68, 1.7773014342201228, 0.049911691230058335,  2982, 2123682
1410,-16.0,13.670877456665039,-15.65, 1.6770814220398398, 0.049911691230058335,  2347, 2148476
1420,-16.0,14.663224220275879,-15.56, 1.7777437771039624, 0.049911691230058335,  2480, 2172991
1430,-16.0,15.081768989562988,-15.35, 1.7908182742213883, 0.049911691230058335,  2679, 2198701
1440,-17.0,12.873571395874023,-15.46, 1.759277381067243, 0.049911691230058335,  2316, 2221808
1450,-17.0,13.092637062072754,-15.41, 1.7972056580103262, 0.049911691230058335,  2229, 2245833
1460,-15.0,13.51282024383545,-15.3, 1.7662987917661668, 0.049911691230058335,  2520, 2272570
1470,-14.0,12.473682403564453,-15.44, 1.7224204307116495, 0.049911691230058335,  2347, 2297815
1480,-20.0,12.232992172241211,-15.68, 1.7524257091406767, 0.049911691230058335,  2346, 2321179
1490,-20.0,12.254119873046875,-15.67, 1.8068180712942379, 0.049911691230058335,  2226, 2343532
